movie_data
Linda Hamilton, 
Michael Biehn, 
Paul Winfield"
"movie_name:Terminator 2: Judgment Day year:1991 runtime:137 min genre:Action, Sci-Fi description:A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg. description:A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg. director:James Cameron star:Arnold Schwarzenegger, 
Linda Hamilton, 
Edward Furlong, 
Robert Patrick"
"movie_name:True Lies year:1994 runtime:141 min genre:Action, Comedy, Thriller description:A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States. description:A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States. director:James Cameron star:Arnold Schwarzenegger, 
Jamie Lee Curtis, 
Tom Arnold, 
Bill Paxton"
"movie_name:The Man from U.N.C.L.E. year:2015 runtime:116 min genre:Action, Adventure, Comedy description:In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons. description:In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons. director:Guy Ritchie star:Henry Cavill, 
Armie Hammer, 
Alicia Vikander, 
Elizabeth Debicki"
"movie_name:Spider-Man: Into the Spider-Verse year:2018 runtime:117 min genre:Animation, Action, Adventure description:Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities. description:Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities. director:Bob Persichetti, 
Peter Ramsey, 
Rodney Rothman star:Shameik Moore, 
Jake Johnson, 
Hailee Steinfeld, 
Mahershala Ali"
"movie_name:Ready Player One year:2018 runtime:140 min genre:Action, Adventure, Sci-Fi description:When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world. description:When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world. director:Steven Spielberg star:Tye Sheridan, 
Olivia Cooke, 
Ben Mendelsohn, 
Lena Waithe"
"movie_name:Harry Potter and the Order of the Phoenix year:2007 runtime:138 min genre:Action, Adventure, Family description:With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts. description:With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts. director:David Yates star:Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Brendan Gleeson"
"movie_name:Red Sparrow year:2018 runtime:140 min genre:Action, Drama, Thriller description:Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations. description:Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations. director:Francis Lawrence star:Jennifer Lawrence, 
Joel Edgerton, 
Matthias Schoenaerts, 
Charlotte Rampling"
"movie_name:Spider-Man year:2002 runtime:121 min genre:Action, Adventure, Sci-Fi description:After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy. description:After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy. director:Sam Raimi star:Tobey Maguire, 
Kirsten Dunst, 
Willem Dafoe, 
James Franco"
"movie_name:Aliens year:1986 runtime:137 min genre:Action, Adventure, Sci-Fi description:Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators. description:Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators. director:James Cameron star:Sigourney Weaver, 
Michael Biehn, 
Carrie Henn, 
Paul Reiser"
"movie_name:Fury year:2014 runtime:134 min genre:Action, Drama, War description:A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945. description:A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945. director:David Ayer star:Brad Pitt, 
Shia LaBeouf, 
Logan Lerman, 
Michael Peña"
"movie_name:John Wick: Chapter 2 year:2017 runtime:122 min genre:Action, Crime, Thriller description:After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life. description:After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life. director:Chad Stahelski star:Keanu Reeves, 
Riccardo Scamarcio, 
Ian McShane, 
Ruby Rose"
"movie_name:The Fifth Element year:1997 runtime:126 min genre:Action, Adventure, Sci-Fi description:In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay. description:In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay. director:Luc Besson star:Bruce Willis, 
Milla Jovovich, 
Gary Oldman, 
Ian Holm"
"movie_name:Oblivion year:2013 runtime:124 min genre:Action, Adventure, Sci-Fi description:A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself. description:A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself. director:Joseph Kosinski star:Tom Cruise, 
Morgan Freeman, 
Andrea Riseborough, 
Olga Kurylenko"
"movie_name:Casino Royale year:2006 runtime:144 min genre:Action, Adventure, Thriller description:After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro. description:After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro. director:Martin Campbell star:Daniel Craig, 
Eva Green, 
Judi Dench, 
Jeffrey Wright"
"movie_name:Baby Driver year:2017 runtime:113 min genre:Action, Crime, Drama description:After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail. description:After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail. director:Edgar Wright star:Ansel Elgort, 
Jon Bernthal, 
Jon Hamm, 
Eiza González"
"movie_name:The Day After Tomorrow year:2004 runtime:124 min genre:Action, Adventure, Sci-Fi description:Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age. description:Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age. director:Roland Emmerich star:Dennis Quaid, 
Jake Gyllenhaal, 
Emmy Rossum, 
Dash Mihok"
"movie_name:Deadpool year:2016 runtime:108 min genre:Action, Comedy description:A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks. description:A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks. director:Tim Miller star:Ryan Reynolds, 
Morena Baccarin, 
T.J. Miller, 
Ed Skrein"
"movie_name:War of the Worlds year:2005 runtime:116 min genre:Action, Adventure, Sci-Fi description:An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival. description:An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival. director:Steven Spielberg star:Tom Cruise, 
Dakota Fanning, 
Tim Robbins, 
Miranda Otto"
